symbol,as_of_date,fair_value,close,valuation_gap,usable_model_count,confidence_score,warnings
BAL,2026-03-31,158.81220618988266,230.0,-0.3095121470005102,3,0.8595703424413412,fcff_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
BCI,2026-03-31,592.2342509604448,621.0,-0.04632165706852687,3,0.7405033636396188,ic_weight_fallback_for_uncovered_models
BCP,2026-03-31,279.242047002268,243.0,0.14914422634678193,3,0.7937151460735831,ic_weight_fallback_for_uncovered_models
BOA,2026-03-31,212.1324039802406,200.0,0.060662019901203124,4,0.897423254176126,ic_weight_fallback_for_uncovered_models
CAP,2026-03-31,74.85901502520386,276.0,-0.7287716846912904,3,0.8347431382043851,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CDM,2026-03-31,801.1349409322213,1006.0,-0.20364319986856727,3,0.8383716485698878,residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CFG,2026-03-31,77.18774905662214,200.0,-0.6140612547168893,4,0.8395074219506979,ic_weight_fallback_for_uncovered_models
CIH,2026-03-31,318.188844339176,363.6,-0.12489316738400447,4,0.8918254018149661,ic_weight_fallback_for_uncovered_models
CMG,2026-03-31,283.8217364703754,350.5,-0.1902375564325951,4,0.8151954837701666,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
CMT,2026-03-31,2874.87795006914,3311.0,-0.13171913317150719,3,0.8435124044035671,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2026-03-31,89.4126724917929,81.0,0.10386015421966555,3,0.854246456259486,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CRS,2026-03-31,38.254649095017584,29.99,0.2755801632216601,3,0.7521539627171043,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
CSR,2026-03-31,109.6242304826703,191.9,-0.4287429365155274,5,0.8661165434900253,ic_weight_fallback_for_uncovered_models
CTM,2026-03-31,1276.5976085429875,796.0,0.6037658398781249,3,0.8364025667742017,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2026-03-31,59.12500333208601,55.8,0.0595878733348747,6,0.8776184257288973,ic_weight_fallback_for_uncovered_models
DWY,2026-03-31,1069.9066735971096,741.0,0.4438686553267337,4,0.8619816362204,ic_weight_fallback_for_uncovered_models
DYT,2026-03-31,553.8712397458904,340.0,0.6290330580761483,3,0.7990040961322327,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
EQD,2026-03-31,,1400.0,,0,,no_usable_valuation_models
FBR,2026-03-31,398.03634558531473,287.1,0.38640315425048666,3,0.46499999999999997,ic_weight_fallback_for_uncovered_models
GAZ,2026-03-31,3818.8504982771046,3777.0,0.011080354322770658,6,0.8973618475358416,ic_weight_fallback_for_uncovered_models
GTM,2026-03-31,,717.5,,0,,no_usable_valuation_models
HPS,2026-03-31,222.13370317028216,531.0,-0.5816691089071899,6,0.8253248921894742,ic_weight_fallback_for_uncovered_models
IAM,2026-03-31,55.174233606771416,93.88,-0.412289799672226,6,0.6425,ic_weight_fallback_for_uncovered_models
IBC,2026-03-31,,63.0,,0,,no_usable_valuation_models
IMO,2026-03-31,151.40667528222014,91.16,0.6608893734337444,4,0.7772721487103977,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
INV,2026-03-31,121.43904404455996,133.5,-0.09034423936659208,2,0.4175,ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
JET,2026-03-31,1277.3990584871221,2090.0,-0.38880427823582675,3,0.7596246602995397,ic_weight_fallback_for_uncovered_models
LBV,2026-03-31,2433.324291823159,3900.0,-0.3760706944043182,4,0.8398369662279859,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LES,2026-03-31,96.72628968995552,420.0,-0.7696993102620107,2,0.43999999999999995,ic_weight_fallback_for_uncovered_models
LHM,2026-03-31,1086.9953691679018,1700.0,-0.3605909593129989,6,0.9028718880765405,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2026-03-31,246.58471340199154,414.2,-0.4046723481361866,1,0.675,headline_review_shared_input_bias
MAB,2026-03-31,,845.0,,0,,no_usable_valuation_models
MDP,2026-03-31,25.93417131060369,24.7,0.049966449822011816,2,0.395,ic_weight_fallback_for_uncovered_models
MIC,2026-03-31,601.3629735261735,780.0,-0.22902182881259803,4,0.906833382807182,fcff_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MLE,2026-03-31,,350.0,,0,,no_usable_valuation_models
MNG,2026-03-31,,8500.0,,3,0.7124200477503038,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
MOX,2026-03-31,473.50735050718754,397.95,0.1898664417821021,3,0.7693252134227144,ic_weight_fallback_for_uncovered_models
MSA,2026-03-31,429.28782040049566,764.9,-0.4387660865466131,5,0.8973698526370888,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MUT,2026-03-31,212.5052271331179,231.6,-0.08244720581555309,6,0.9449104852209949,ic_weight_fallback_for_uncovered_models
NKL,2026-03-31,,48.98,,0,,no_usable_valuation_models
OUL,2026-03-31,1762.2135724708187,1238.0,0.42343584206043516,3,0.8307784079840106,fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
RDS,2026-03-31,142.2933719090616,141.6,0.0048966942730339635,1,0.63,headline_review_shared_input_bias
REB,2026-03-31,,105.0,,2,0.395,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
RIS,2026-03-31,220.50039333096242,302.0,-0.26986624724846875,6,0.8001401100451048,ic_weight_fallback_for_uncovered_models
S2M,2026-03-31,810.6768154932754,550.0,0.4739578463514098,5,0.9011174407795218,ic_weight_fallback_for_uncovered_models
SAH,2026-03-31,,2780.0,,0,,no_usable_valuation_models
SBM,2026-03-31,2119.141385104615,2250.0,-0.05815938439794888,3,0.8385944620986414,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SID,2026-03-31,1275.2148448580274,1800.0,-0.291547308412207,3,0.6566879051112027,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2026-03-31,,500.0,,0,,no_usable_valuation_models
SMI,2026-03-31,7365.233251788853,6122.0,0.20307632338922788,3,0.7224992585706739,fcff_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2026-03-31,,69.1,,3,0.48,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
SNP,2026-03-31,,380.0,,0,,no_usable_valuation_models
SRM,2026-03-31,1161.7109243895816,459.4,1.5287569098597773,3,0.44999999999999996,ic_weight_fallback_for_uncovered_models
STR,2026-03-31,,164.35,,3,0.7526220636389915,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
TGC,2026-03-31,679.355650369709,739.0,-0.08070953941852643,6,0.8915339764284351,ic_weight_fallback_for_uncovered_models
TMA,2026-03-31,473.8553547940594,1499.0,-0.6838856872621352,6,0.7065658516939272,ic_weight_fallback_for_uncovered_models
TQM,2026-03-31,,1750.0,,0,,no_usable_valuation_models
VCN,2026-03-31,237.94850724507376,410.0,-0.4196377872071372,4,0.798354438675694,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
WAA,2026-03-31,,4845.0,,0,,no_usable_valuation_models
ZDJ,2026-03-31,457.5348408206033,240.0,0.906395170085847,2,0.7469194184007444,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
